ID_produit,Nom_produit,Quantite_vendue,Prix_unitaire,Date_vente,Total_vente,TVA,Date_traitement,Total_vente_normalise,Categorie_produit,Ratio_vente_quantite
100,Robe,17.4,33.42,2023-11-17,581.508,116.30160000000001,2025-05-22 12:16:22,0.29534574022325094,Basique,33.42
62,Lunettes de soleil,13.4,67.29,2023-09-25,901.6860000000001,180.33720000000005,2025-05-22 12:16:22,0.45796294998339193,Luxe,67.29
65,Lunettes de soleil,16.5,14.02,23/02/2025,231.32999999999998,46.266,2025-05-22 12:16:22,0.11749164256698899,Basique,14.02
11,Robe,1.9,23.55,2023-10-10,44.745,8.949,2025-05-22 12:16:22,0.02272581829706446,Basique,23.55
60,Lunettes de soleil,17.3,44.9,17/09/2023,776.77,155.354,2025-05-22 12:16:22,0.39451858036899684,Luxe,44.9
39,Montre,14.8,85.93,26/04/2024,1271.7640000000001,254.35280000000003,2025-05-22 12:16:22,0.6459241832774141,Luxe,85.93
17,Lunettes de soleil,4.3,46.62,14/12/2023,200.46599999999998,40.093199999999996,2025-05-22 12:16:22,0.1018159322994597,Luxe,46.62
26,Chaussures,5.4,14.67,2025-01-13,79.218,15.843600000000002,2025-05-22 12:16:22,0.0402345261784971,Basique,14.67
24,Chemise,5.3,25.19,2024-12-14,133.507,26.701400000000003,2025-05-22 12:16:22,0.06780770641158086,Basique,25.19
86,Lunettes de soleil,6.9,48.44,2024-05-23,334.236,66.8472,2025-05-22 12:16:22,0.16975721542826322,Luxe,48.44
98,Chaussures,11.3,52.39,19/01/2024,592.0070000000001,118.40140000000002,2025-05-22 12:16:22,0.3006781430906301,Luxe,52.39
64,Chaussures,18.1,45.81,23/10/2023,829.1610000000001,165.83220000000003,2025-05-22 12:16:22,0.42112777349451935,Luxe,45.81
67,Chemise,16.9,78.66,31/07/2023,1329.3539999999998,265.8708,2025-05-22 12:16:22,0.6751739290753342,Luxe,78.66
20,Chemise,5.2,14.77,invalid_date,76.804,15.360800000000001,2025-05-22 12:16:22,0.039008464599122564,Basique,14.77
82,Pantalon,10.9,92.66,2024-06-03,1009.994,201.99880000000002,2025-05-22 12:16:22,0.5129721784584943,Luxe,92.66
11,Pull,5.7,81.07,15/02/2024,462.099,92.41980000000001,2025-05-22 12:16:22,0.23469835533032052,Luxe,81.07
42,Chemise,1.8,22.89,invalid_date,41.202000000000005,8.240400000000001,2025-05-22 12:16:22,0.020926341836532577,Basique,22.890000000000004
3,Robe,7.1,76.54,invalid_date,543.434,108.6868,2025-05-22 12:16:22,0.27600809789802055,Luxe,76.54
45,Chaussures,10.8,40.09,2024-04-25,432.9720000000001,86.59440000000002,2025-05-22 12:16:22,0.2199048608719767,Luxe,40.09
36,Pull,5.7,14.54,05/06/2024,82.878,16.5756,2025-05-22 12:16:22,0.042093426501823863,Basique,14.54
45,Chemise,7.2,45.98,2024-02-16,331.056,66.2112,2025-05-22 12:16:22,0.1681421053112744,Luxe,45.98
17,Pull,2.8,53.87,19/05/2024,150.83599999999998,30.167199999999998,2025-05-22 12:16:22,0.07660904075664354,Luxe,53.87
17,Pull,5.4,94.72,invalid_date,511.488,102.2976,2025-05-22 12:16:22,0.25978284387370454,Luxe,94.72
56,Cravate,7.0,88.66,17/06/2024,620.62,124.12400000000001,2025-05-22 12:16:22,0.31521057886968706,Luxe,88.66
55,Chemise,18.3,77.06,2025-03-17,1410.198,282.0396,2025-05-22 12:16:22,0.7162342945778012,Luxe,77.06
28,Chaussures,10.2,58.42,2023-11-23,595.884,119.17680000000001,2025-05-22 12:16:22,0.3026472569030721,Luxe,58.42000000000001
52,Chaussures,8.2,57.16,02/07/2024,468.71199999999993,93.74239999999999,2025-05-22 12:16:22,0.23805707331888876,Luxe,57.16
20,Montre,4.0,75.16,invalid_date,300.64,60.128,2025-05-22 12:16:22,0.15269393256966052,Luxe,75.16
37,Chemise,9.9,75.44,invalid_date,746.856,149.37120000000002,2025-05-22 12:16:22,0.3793253715515114,Luxe,75.44
78,Pull,16.6,99.72,2023-06-25,1655.352,331.07040000000006,2025-05-22 12:16:22,0.8407470950873228,Luxe,99.72
52,Chemise,1.1,32.48,2025-05-06,35.728,7.145600000000001,2025-05-22 12:16:22,0.0181461176917537,Basique,32.48
47,Pantalon,13.5,84.35,invalid_date,1138.725,227.745,2025-05-22 12:16:22,0.5783541723170126,Luxe,84.35
56,Chemise,14.5,86.48,invalid_date,1253.96,250.79200000000003,2025-05-22 12:16:22,0.6368815982073295,Luxe,86.48
34,Montre,18.7,88.6,2024-07-05,1656.82,331.36400000000003,2025-05-22 12:16:22,0.8414926868017062,Luxe,88.6
93,Montre,8.8,36.05,2025-02-28,317.24,63.44800000000001,2025-05-22 12:16:22,0.16112501053884748,Basique,36.05
34,Pantalon,6.3,78.01,2023-07-21,491.463,98.29260000000001,2025-05-22 12:16:22,0.24961222120304377,Luxe,78.01
49,Robe,10.7,52.06,10/08/2023,557.042,111.40840000000001,2025-05-22 12:16:22,0.28291955024770105,Luxe,52.06000000000001
40,Cravate,16.4,49.97,2024-03-28,819.5079999999999,163.9016,2025-05-22 12:16:22,0.4162250508658108,Luxe,49.97
21,Cravate,11.8,53.2,2025-04-21,627.7600000000001,125.55200000000002,2025-05-22 12:16:22,0.3188369581889639,Luxe,53.2
94,Cravate,7.8,88.88,29/01/2024,693.2639999999999,138.65279999999998,2025-05-22 12:16:22,0.3521061950138808,Luxe,88.88
65,Montre,14.6,93.62,invalid_date,1366.852,273.3704,2025-05-22 12:16:22,0.6942190231529592,Luxe,93.62
90,Pantalon,19.8,34.61,2024-07-18,685.278,137.0556,2025-05-22 12:16:22,0.34805013545593344,Basique,34.61
1,Pull,7.9,52.99,10/05/2025,418.62100000000004,83.72420000000001,2025-05-22 12:16:22,0.2126160415987356,Luxe,52.99
81,Pull,7.9,86.23,invalid_date,681.2170000000001,136.24340000000004,2025-05-22 12:16:22,0.3459875687310619,Luxe,86.23
92,Cravate,5.8,52.79,invalid_date,306.18199999999996,61.236399999999996,2025-05-22 12:16:22,0.15550869366033726,Luxe,52.78999999999999
70,Lunettes de soleil,8.6,42.59,invalid_date,366.274,73.2548,2025-05-22 12:16:22,0.18602919590879405,Luxe,42.59
84,Chemise,7.3,45.05,2024-06-27,328.86499999999995,65.773,2025-05-22 12:16:22,0.16702930459859436,Luxe,45.05
7,Pantalon,15.9,70.05,2025-04-12,1113.795,222.75900000000001,2025-05-22 12:16:22,0.5656923184753362,Luxe,70.05
72,Robe,16.0,22.54,2023-11-10,360.64,72.128,2025-05-22 12:16:22,0.18316770836190252,Basique,22.54
1,Chemise,13.8,68.96,invalid_date,951.6479999999999,190.3296,2025-05-22 12:16:22,0.4833384630855917,Luxe,68.96
10,Chaussures,17.7,46.96,invalid_date,831.192,166.2384,2025-05-22 12:16:22,0.42215931080508673,Luxe,46.96
94,Lunettes de soleil,16.6,53.26,invalid_date,884.1160000000001,176.82320000000004,2025-05-22 12:16:22,0.44903921263889707,Luxe,53.26
19,Cravate,15.8,74.17,invalid_date,1171.886,234.37720000000002,2025-05-22 12:16:22,0.5951965203011216,Luxe,74.16999999999999
27,Chemise,16.1,42.53,2025-02-07,684.7330000000001,136.94660000000002,2025-05-22 12:16:22,0.3477733319924873,Luxe,42.53
96,Chaussures,12.0,66.55,invalid_date,798.5999999999999,159.72,2025-05-22 12:16:22,0.40560595579474085,Luxe,66.55
60,Cravate,19.3,81.94,04/07/2023,1581.442,316.2884,2025-05-22 12:16:22,0.8032084822739126,Luxe,81.94
1,Pantalon,12.7,59.54,invalid_date,756.1579999999999,151.2316,2025-05-22 12:16:22,0.3840498225918353,Luxe,59.54
61,Robe,16.8,49.32,09/04/2024,828.576,165.7152,2025-05-22 12:16:22,0.420830654180545,Luxe,49.32
21,Pull,7.7,71.6,2023-08-23,551.3199999999999,110.264,2025-05-22 12:16:22,0.28001336782964753,Luxe,71.6
17,Chaussures,9.2,28.72,2024-12-22,264.224,52.8448,2025-05-22 12:16:22,0.13419838224882247,Basique,28.720000000000002
5,Chaussures,15.2,10.25,invalid_date,155.79999999999998,31.159999999999997,2025-05-22 12:16:22,0.07913023780718836,Basique,10.25
27,Pantalon,19.6,86.45,invalid_date,1694.42,338.884,2025-05-22 12:16:22,0.8605895862981779,Luxe,86.45
95,Pull,11.5,39.63,15/06/2024,455.745,91.149,2025-05-22 12:16:22,0.2314711824739221,Basique,39.63
21,Chaussures,13.6,39.19,26/08/2024,532.9839999999999,106.59679999999999,2025-05-22 12:16:22,0.2707005819475384,Basique,39.19
87,Cravate,12.3,79.44,2024-04-21,977.1120000000001,195.42240000000004,2025-05-22 12:16:22,0.4962715335318193,Luxe,79.44
60,Montre,14.4,46.17,2023-09-13,664.8480000000001,132.9696,2025-05-22 12:16:22,0.3376738147986751,Luxe,46.17
57,Robe,11.1,97.24,25/07/2023,1079.3639999999998,215.87279999999998,2025-05-22 12:16:22,0.5482049422369579,Luxe,97.23999999999998
78,Pantalon,3.0,80.67,2024-03-26,242.01,48.402,2025-05-22 12:16:22,0.12291597465800806,Luxe,80.67
14,Pull,14.2,92.11,2024-07-30,1307.962,261.5924,2025-05-22 12:16:22,0.6643090122128736,Luxe,92.11
74,Montre,8.5,14.6,invalid_date,124.1,24.82,2025-05-22 12:16:22,0.06302992626362051,Basique,14.6
15,Chemise,9.6,76.94,11/08/2024,738.6239999999999,147.7248,2025-05-22 12:16:22,0.37514436951281577,Luxe,76.94
88,Cravate,7.0,67.77,30/09/2023,474.39,94.878,2025-05-22 12:16:22,0.24094090830136128,Luxe,67.77
66,Cravate,8.4,23.38,invalid_date,196.392,39.278400000000005,2025-05-22 12:16:22,0.09974676292316648,Basique,23.38
37,Montre,4.0,26.95,2025-02-15,107.8,21.560000000000002,2025-05-22 12:16:22,0.054751217173394776,Basique,26.95
20,Chemise,1.8,52.32,2024-12-30,94.176,18.8352,2025-05-22 12:16:22,0.04783163848350303,Luxe,52.32
15,Chaussures,3.0,93.45,invalid_date,280.35,56.07000000000001,2025-05-22 12:16:22,0.1423887173892507,Luxe,93.45
57,Lunettes de soleil,3.0,25.2,invalid_date,75.6,15.12,2025-05-22 12:16:22,0.03839695749822491,Basique,25.2
30,Chaussures,10.3,61.89,16/08/2023,637.4670000000001,127.49340000000002,2025-05-22 12:16:22,0.3237671072158855,Luxe,61.89000000000001
87,Lunettes de soleil,1.7,72.49,05/05/2024,123.23299999999999,24.6466,2025-05-22 12:16:22,0.06258958020342262,Luxe,72.49
83,Montre,1.5,96.06,2023-11-02,144.09,28.818,2025-05-22 12:16:22,0.07318277256506914,Luxe,96.06
5,Chemise,4.9,32.76,01/07/2024,160.524,32.104800000000004,2025-05-22 12:16:22,0.08152953975456423,Basique,32.76
56,Montre,18.0,44.42,invalid_date,799.5600000000001,159.91200000000003,2025-05-22 12:16:22,0.4060935362074168,Luxe,44.42
84,Cravate,14.0,62.93,invalid_date,881.02,176.204,2025-05-22 12:16:22,0.4474667658080173,Luxe,62.93
6,Chemise,18.1,89.6,invalid_date,1621.76,324.35200000000003,2025-05-22 12:16:22,0.8236858438137729,Luxe,89.6
60,Montre,15.2,50.86,09/03/2024,773.072,154.61440000000002,2025-05-22 12:16:22,0.3926403799876683,Luxe,50.86
52,Cravate,3.9,96.4,04/07/2024,375.96000000000004,75.19200000000001,2025-05-22 12:16:22,0.19094867911418834,Luxe,96.4
41,Montre,9.9,99.46,2023-07-02,984.654,196.9308,2025-05-22 12:16:22,0.500102087148904,Luxe,99.46
79,Montre,19.1,59.12,28/05/2023,1129.192,225.8384,2025-05-22 12:16:22,0.5735123972398887,Luxe,59.12
67,Chemise,16.1,56.14,18/03/2024,903.854,180.7708,2025-05-22 12:16:22,0.45906406908201824,Luxe,56.14
9,Chaussures,9.9,90.78,05/06/2023,898.7220000000001,179.74440000000004,2025-05-22 12:16:22,0.45645754545925515,Luxe,90.78
8,Montre,16.7,35.65,07/08/2023,595.3549999999999,119.07099999999998,2025-05-22 12:16:22,0.3023785797798371,Basique,35.65
38,Lunettes de soleil,2.6,39.48,2024-06-01,102.648,20.529600000000002,2025-05-22 12:16:22,0.052134535625367594,Basique,39.48
72,Pull,1.5,11.06,2023-07-29,16.59,3.318,2025-05-22 12:16:22,0.008425999006554911,Basique,11.06
45,Robe,11.7,71.75,invalid_date,839.4749999999999,167.89499999999998,2025-05-22 12:16:22,0.4263662155532057,Luxe,71.75
88,Chaussures,1.6,99.08,invalid_date,158.52800000000002,31.705600000000004,2025-05-22 12:16:22,0.08051577881320898,Luxe,99.08000000000001
87,Robe,13.7,15.05,13/01/2024,206.185,41.237,2025-05-22 12:16:22,0.10472059102872358,Basique,15.05
37,Pantalon,7.6,49.67,invalid_date,377.492,75.4984,2025-05-22 12:16:22,0.19172677618941691,Luxe,49.67
47,Pantalon,18.1,31.45,20/12/2024,569.245,113.849,2025-05-22 12:16:22,0.2891174083475799,Basique,31.45
36,Chemise,17.7,89.63,invalid_date,1586.4509999999998,317.29019999999997,2025-05-22 12:16:22,0.8057525346563015,Luxe,89.63
31,Robe,1.1,74.98,27/04/2025,82.47800000000001,16.495600000000003,2025-05-22 12:16:22,0.04189026799654225,Luxe,74.98
85,Pantalon,19.8,32.61,invalid_date,645.678,129.1356,2025-05-22 12:16:22,0.32793744343305375,Basique,32.61
53,Lunettes de soleil,3.6,73.11,2024-08-15,263.196,52.63920000000001,2025-05-22 12:16:22,0.13367626489024872,Luxe,73.11
39,Cravate,5.7,85.33,invalid_date,486.38100000000003,97.27620000000002,2025-05-22 12:16:22,0.24703109239344087,Luxe,85.33
17,Pantalon,5.0,54.24,invalid_date,271.2,54.24,2025-05-22 12:16:22,0.13774146658093378,Luxe,54.239999999999995
91,Robe,2.5,24.87,15/05/2025,62.175000000000004,12.435000000000002,2025-05-22 12:16:22,0.03157845016471077,Basique,24.87
69,Robe,9.5,39.55,2023-07-13,375.72499999999997,75.145,2025-05-22 12:16:22,0.19082932349233533,Basique,39.55
94,Chaussures,5.0,92.62,12/10/2023,463.1,92.62,2025-05-22 12:16:22,0.23520675948978778,Luxe,92.62
8,Chaussures,15.7,77.09,2025-04-15,1210.313,242.06260000000003,2025-05-22 12:16:22,0.6147134500072631,Luxe,77.09
91,Chaussures,16.0,78.7,17/09/2023,1259.2,251.84000000000003,2025-05-22 12:16:22,0.6395429746265185,Luxe,78.7
86,Lunettes de soleil,10.5,28.65,invalid_date,300.825,60.165,2025-05-22 12:16:22,0.15278789337835327,Basique,28.65
92,Chemise,5.3,61.83,invalid_date,327.69899999999996,65.5398,2025-05-22 12:16:22,0.16643709755569844,Luxe,61.82999999999999
8,Montre,18.0,79.74,04/01/2025,1435.32,287.064,2025-05-22 12:16:22,0.7289936645020129,Luxe,79.74
84,Pull,2.8,64.92,2023-06-02,181.77599999999998,36.355199999999996,2025-05-22 12:16:22,0.09232335114017633,Luxe,64.92
26,Chemise,10.7,37.02,2024-10-24,396.11400000000003,79.2228,2025-05-22 12:16:22,0.20118482040280242,Basique,37.02
94,Pull,14.0,25.51,2024-12-30,357.14000000000004,71.42800000000001,2025-05-22 12:16:22,0.18139007144068842,Basique,25.51
26,Lunettes de soleil,5.4,61.83,2025-05-11,333.882,66.77640000000001,2025-05-22 12:16:22,0.169577420151089,Luxe,61.83
92,Pantalon,16.6,42.55,12/09/2024,706.33,141.26600000000002,2025-05-22 12:16:22,0.35874236758890476,Luxe,42.55
53,Chemise,2.6,95.93,2024-05-11,249.41800000000003,49.88360000000001,2025-05-22 12:16:22,0.12667847017582357,Luxe,95.93
24,Montre,5.5,20.44,2023-06-23,112.42,22.484,2025-05-22 12:16:22,0.05709769790939741,Basique,20.44
4,Chaussures,12.8,55.23,2024-12-13,706.944,141.3888,2025-05-22 12:16:22,0.35905421589451203,Luxe,55.23
47,Chaussures,4.6,70.85,invalid_date,325.90999999999997,65.182,2025-05-22 12:16:22,0.16552847114082644,Luxe,70.85
20,Pantalon,13.7,38.88,2024-12-18,532.6560000000001,106.53120000000001,2025-05-22 12:16:22,0.27053399197320754,Basique,38.88000000000001
7,Robe,19.5,92.02,2024-07-02,1794.3899999999999,358.878,2025-05-22 12:16:22,0.9113639757306851,Luxe,92.02
5,Pull,16.4,20.08,2025-01-22,329.31199999999995,65.8624,2025-05-22 12:16:22,0.16725633422824654,Basique,20.08
29,Pantalon,16.7,20.59,2023-06-23,343.853,68.7706,2025-05-22 12:16:22,0.17464165379149643,Basique,20.59
85,Montre,19.2,18.35,27/06/2024,352.32,70.464,2025-05-22 12:16:22,0.17894201145204497,Basique,18.35
36,Chemise,11.6,32.47,03/01/2024,376.652,75.3304,2025-05-22 12:16:22,0.19130014332832548,Basique,32.47
28,Robe,10.9,80.05,09/09/2024,872.545,174.50900000000001,2025-05-22 12:16:22,0.4431623449773631,Luxe,80.05
26,Lunettes de soleil,2.4,45.97,12/11/2024,110.32799999999999,22.0656,2025-05-22 12:16:22,0.056035178926774565,Luxe,45.97
46,Lunettes de soleil,16.0,10.8,2024-05-08,172.8,34.56,2025-05-22 12:16:22,0.08776447428165694,Basique,10.8
12,Lunettes de soleil,13.2,23.7,2025-04-17,312.84,62.568,2025-05-22 12:16:22,0.15889026698074973,Basique,23.7
13,Montre,15.1,45.15,invalid_date,681.765,136.353,2025-05-22 12:16:22,0.34626589588329765,Luxe,45.15
43,Pull,17.6,37.44,invalid_date,658.944,131.7888,2025-05-22 12:16:22,0.3346751952607184,Basique,37.44
17,Montre,7.5,97.05,27/02/2024,727.875,145.57500000000002,2025-05-22 12:16:22,0.36968499257963566,Luxe,97.05
87,Pantalon,16.5,59.57,25/01/2025,982.905,196.58100000000002,2025-05-22 12:16:22,0.49921377658456023,Luxe,59.57
87,Robe,2.4,53.89,2023-09-11,129.33599999999998,25.867199999999997,2025-05-22 12:16:22,0.06568927109775682,Luxe,53.88999999999999
72,Montre,9.7,52.19,invalid_date,506.24299999999994,101.2486,2025-05-22 12:16:22,0.25711892797319935,Luxe,52.19
70,Lunettes de soleil,7.9,59.44,invalid_date,469.576,93.91520000000001,2025-05-22 12:16:22,0.23849589569029708,Luxe,59.44
97,Chemise,9.5,53.87,invalid_date,511.765,102.35300000000001,2025-05-22 12:16:22,0.25992353113861205,Luxe,53.87
5,Montre,16.2,61.36,26/05/2023,994.0319999999999,198.8064,2025-05-22 12:16:22,0.5048651383052315,Luxe,61.36
22,Pull,19.1,31.74,20/07/2024,606.234,121.24680000000001,2025-05-22 12:16:22,0.3079039832272339,Basique,31.74
97,Robe,15.7,75.92,14/09/2024,1191.944,238.3888,2025-05-22 12:16:22,0.605383903548468,Luxe,75.92
52,Montre,8.0,40.83,20/02/2025,326.64,65.328,2025-05-22 12:16:22,0.1658992354129654,Luxe,40.83
52,Chaussures,15.7,51.88,19/06/2023,814.516,162.9032,2025-05-22 12:16:22,0.4136896327198963,Luxe,51.88
87,Chaussures,4.5,19.18,2023-09-11,86.31,17.262,2025-05-22 12:16:22,0.043836526477140106,Basique,19.18
35,Cravate,4.6,71.45,invalid_date,328.67,65.73400000000001,2025-05-22 12:16:22,0.16693026482726958,Luxe,71.45
48,Montre,13.6,51.72,28/12/2023,703.3919999999999,140.67839999999998,2025-05-22 12:16:22,0.35725016836761125,Luxe,51.72
78,Montre,18.4,70.99,invalid_date,1306.216,261.2432,2025-05-22 12:16:22,0.6634222253373193,Luxe,70.99
19,Pull,14.8,90.15,2024-01-27,1334.2200000000003,266.84400000000005,2025-05-22 12:16:22,0.6776453522920852,Luxe,90.15000000000002
5,Chemise,3.8,11.41,invalid_date,43.358,8.6716,2025-05-22 12:16:22,0.02202136618000047,Basique,11.41
9,Lunettes de soleil,13.7,81.73,2024-04-07,1119.701,223.9402,2025-05-22 12:16:22,0.5686919538058192,Luxe,81.73
66,Lunettes de soleil,6.3,33.87,10/08/2024,213.38099999999997,42.676199999999994,2025-05-22 12:16:22,0.1083754125387398,Basique,33.87
80,Robe,8.3,91.42,2024-06-10,758.7860000000001,151.7572,2025-05-22 12:16:22,0.3853845739715355,Luxe,91.42
60,Pantalon,19.3,92.01,29/01/2025,1775.7930000000001,355.15860000000004,2025-05-22 12:16:22,0.9019186289238798,Luxe,92.01
55,Pantalon,3.9,28.68,2024-02-17,111.85199999999999,22.3704,2025-05-22 12:16:22,0.056809212831897514,Basique,28.68
73,Robe,1.8,94.93,30/05/2023,170.87400000000002,34.174800000000005,2025-05-22 12:16:22,0.08678626607872597,Luxe,94.93
20,Montre,5.8,44.98,2024-11-07,260.88399999999996,52.17679999999999,2025-05-22 12:16:22,0.13250200872972098,Luxe,44.98
89,Chaussures,18.2,74.87,2023-12-05,1362.634,272.52680000000004,2025-05-22 12:16:22,0.6920767167147646,Luxe,74.87
15,Pantalon,11.5,84.83,invalid_date,975.545,195.109,2025-05-22 12:16:22,0.49547566008737853,Luxe,84.83
11,Pantalon,13.7,87.71,invalid_date,1201.627,240.3254,2025-05-22 12:16:22,0.6103018630650727,Luxe,87.71000000000001
45,Chaussures,2.7,77.91,11/09/2024,210.357,42.071400000000004,2025-05-22 12:16:22,0.1068395342388108,Luxe,77.91
42,Robe,12.4,50.74,29/10/2024,629.176,125.83520000000001,2025-05-22 12:16:22,0.3195561392976608,Luxe,50.74
8,Pull,15.7,66.33,26/07/2024,1041.3809999999999,208.2762,2025-05-22 12:16:22,0.5289135184716792,Luxe,66.33
3,Pull,12.6,35.93,2023-10-30,452.71799999999996,90.5436,2025-05-22 12:16:22,0.22993378048520347,Basique,35.93
20,Chaussures,14.8,10.6,2024-11-04,156.88,31.376,2025-05-22 12:16:22,0.07967876577144872,Basique,10.6
15,Lunettes de soleil,18.7,30.53,15/06/2023,570.911,114.1822,2025-05-22 12:16:22,0.28996356352207775,Basique,30.529999999999998
24,Chaussures,13.1,39.42,20/08/2023,516.402,103.28040000000001,2025-05-22 12:16:22,0.26227864611108914,Basique,39.42
28,Lunettes de soleil,11.6,19.25,28/07/2023,223.29999999999998,44.66,2025-05-22 12:16:22,0.1134132355734606,Basique,19.25
75,Chemise,19.1,29.29,2025-01-31,559.4390000000001,111.88780000000003,2025-05-22 12:16:22,0.28413697759060114,Basique,29.290000000000003
2,Robe,9.6,98.25,16/10/2023,943.1999999999999,188.64,2025-05-22 12:16:22,0.47904775545404404,Luxe,98.25
71,Chaussures,3.3,80.87,2024-01-18,266.871,53.3742,2025-05-22 12:16:22,0.13554278365752354,Luxe,80.87
72,Robe,15.5,48.4,invalid_date,750.1999999999999,150.04,2025-05-22 12:16:22,0.38102377665566567,Luxe,48.4
96,Cravate,9.9,52.65,30/06/2024,521.235,104.24700000000001,2025-05-22 12:16:22,0.26473330875115425,Luxe,52.65
34,Chaussures,2.4,54.97,2023-06-25,131.928,26.3856,2025-05-22 12:16:22,0.06700573821198169,Luxe,54.97
63,Robe,20.0,62.63,invalid_date,1252.6000000000001,250.52000000000004,2025-05-22 12:16:22,0.636190859289372,Luxe,62.63000000000001
4,Chemise,2.8,30.15,19/01/2024,84.41999999999999,16.883999999999997,2025-05-22 12:16:22,0.04287660253968448,Basique,30.15
59,Chaussures,9.2,70.72,24/01/2024,650.6239999999999,130.1248,2025-05-22 12:16:22,0.33044949835086085,Luxe,70.72
36,Robe,17.8,25.14,2024-02-18,447.492,89.4984,2025-05-22 12:16:22,0.22727951461369922,Basique,25.14
41,Pantalon,1.9,46.69,invalid_date,88.711,17.7422,2025-05-22 12:16:22,0.04505598540509299,Luxe,46.690000000000005
3,Pull,13.7,46.89,25/11/2024,642.393,128.4786,2025-05-22 12:16:22,0.32626900420842847,Luxe,46.89000000000001
62,Pantalon,13.1,94.73,2025-02-08,1240.963,248.1926,2025-05-22 12:16:22,0.6302804704744666,Luxe,94.73
93,Lunettes de soleil,18.5,61.3,2023-07-22,1134.05,226.81,2025-05-22 12:16:22,0.5759797572865338,Luxe,61.3
17,Montre,4.5,65.29,2024-11-03,293.805,58.761,2025-05-22 12:16:22,0.14922246161066097,Luxe,65.29
34,Chemise,19.6,49.62,15/11/2024,972.552,194.5104,2025-05-22 12:16:22,0.4939555265716089,Luxe,49.62
3,Robe,3.4,69.79,invalid_date,237.286,47.4572,2025-05-22 12:16:22,0.12051667271063221,Luxe,69.79
5,Lunettes de soleil,18.7,82.7,08/05/2024,1546.49,309.298,2025-05-22 12:16:22,0.7854564920824053,Luxe,82.7
68,Pantalon,15.9,61.0,14/06/2023,969.9,193.98000000000002,2025-05-22 12:16:22,0.49260858568159177,Luxe,61.0
97,Montre,12.4,62.82,18/02/2024,778.9680000000001,155.79360000000003,2025-05-22 12:16:22,0.39563493635551933,Luxe,62.82000000000001
11,Chaussures,10.2,78.82,01/10/2023,803.9639999999998,160.79279999999997,2025-05-22 12:16:22,0.40833031135056724,Luxe,78.82
36,Chaussures,12.2,55.4,07/01/2025,675.88,135.17600000000002,2025-05-22 12:16:22,0.34327692637434193,Luxe,55.400000000000006
20,Pull,7.9,40.92,2024-03-15,323.26800000000003,64.65360000000001,2025-05-22 12:16:22,0.16418660921344141,Luxe,40.92
68,Pull,13.3,98.16,23/08/2024,1305.528,261.10560000000004,2025-05-22 12:16:22,0.663072792708235,Luxe,98.16
48,Cravate,12.3,19.72,2024-08-26,242.556,48.5112,2025-05-22 12:16:22,0.12319328601771748,Basique,19.72
6,Chaussures,8.7,12.97,invalid_date,112.839,22.567800000000002,2025-05-22 12:16:22,0.057310506443679896,Basique,12.97
20,Lunettes de soleil,6.8,33.19,invalid_date,225.69199999999998,45.1384,2025-05-22 12:16:22,0.11462812343504464,Basique,33.19
99,Lunettes de soleil,8.4,96.29,invalid_date,808.8360000000001,161.76720000000003,2025-05-22 12:16:22,0.41080478194489745,Luxe,96.29
69,Chaussures,17.0,31.87,09/02/2025,541.79,108.358,2025-05-22 12:16:22,0.2751731164413131,Basique,31.869999999999997
50,Montre,3.6,30.39,2023-05-22,109.40400000000001,21.880800000000004,2025-05-22 12:16:22,0.05556588277957405,Basique,30.39
33,Robe,4.4,36.27,invalid_date,159.58800000000002,31.917600000000007,2025-05-22 12:16:22,0.08105414885220526,Basique,36.27
17,Cravate,4.9,10.14,invalid_date,49.68600000000001,9.937200000000002,2025-05-22 12:16:22,0.025235333733555597,Basique,10.14
99,Lunettes de soleil,7.9,40.04,09/07/2023,316.31600000000003,63.26320000000001,2025-05-22 12:16:22,0.16065571439164697,Luxe,40.04
28,Pull,18.2,14.03,invalid_date,255.34599999999998,51.069199999999995,2025-05-22 12:16:22,0.12968927922409704,Basique,14.03
10,Chemise,12.3,90.74,2024-07-29,1116.102,223.22040000000004,2025-05-22 12:16:22,0.5668640351545479,Luxe,90.74000000000001
52,Montre,6.5,84.08,15/08/2023,546.52,109.304,2025-05-22 12:16:22,0.2775754657662682,Luxe,84.08
58,Cravate,19.4,13.94,2025-03-20,270.436,54.087199999999996,2025-05-22 12:16:22,0.13735343383584592,Basique,13.94
79,Chaussures,9.4,81.99,15/06/2023,770.706,154.14120000000003,2025-05-22 12:16:22,0.3914386974289276,Luxe,81.99
55,Lunettes de soleil,7.7,25.8,21/04/2024,198.66,39.732,2025-05-22 12:16:22,0.10089867164811323,Basique,25.8
88,Lunettes de soleil,11.4,48.36,24/04/2024,551.304,110.2608,2025-05-22 12:16:22,0.2800052414894363,Luxe,48.36
60,Pantalon,15.7,17.49,02/11/2023,274.59299999999996,54.9186,2025-05-22 12:16:22,0.13946475860198507,Basique,17.49
59,Cravate,16.4,42.85,invalid_date,702.74,140.548,2025-05-22 12:16:22,0.3569190200040023,Luxe,42.85
75,Robe,4.6,73.56,2024-03-15,338.376,67.6752,2025-05-22 12:16:22,0.1718599059579279,Luxe,73.56
88,Pull,15.0,22.84,10/04/2024,342.6,68.52000000000001,2025-05-22 12:16:22,0.17400525977370176,Basique,22.84
